team_id,team_name,player_id,player_name,position
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,66d41b6e-051a-47ab-9a4d-5e8a5ec53032,Emoni Bates,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,66efd625-1d25-4745-90cc-9987a6823795,DeAndre Williams,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,7b539a1f-6d6e-47e3-8251-799d346e90a0,Malcolm Hill,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,90f9ca95-1087-4d78-8d49-a651df568180,Dominick Barlow,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,967ab4b0-b6c6-4f4c-8cb9-0c6fa74d0e21,Aminu Mohammed,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,a27a5838-31f8-4f60-8309-49281163821d,MarJon Beauchamp,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,b553254f-aaf1-4b46-885a-8f2bfae93ac2,Saint Thomas,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,b707d9b2-f893-4ef2-a27b-777b0aa7b57d,Kennedy Chandler,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,c379dde1-2546-421d-a53e-04e07ae44cbb,Jabari Walker,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,c68d568d-da2f-4e1c-97bd-008657013a62,Hunter Sallis,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,deec0861-0372-4db6-b8e1-4601ac4a80f2,Dwayne Cohill,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,1dcdb0bf-d3c9-4ddc-ade4-b894f88400fe,Eli John Ndiaye,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,4068c313-d8a1-4415-a9a0-2e3f84e7d751,Kobe Johnson,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,59eb98bc-eabe-458b-a9bb-22b4182e79e4,David Singleton,G
